TransactionID,CustomerID,ProductID,ProductName,Category,Department,PurchaseDate,Quantity,UnitPrice,TotalAmount,CustomerSegment,AgeGroup,LoyaltyTier,Region,StoreLocation,PaymentType,BasketItemCount,BasketValue,BasketSizeSegment
T00095,C018,P008,Whole Milk,Dairy,Fresh Food,2025-05-21,1,2.1,2.1,Young Singles,26-40,Bronze,East,Riverside,Voucher,2,9.9,Small
T00095,C018,P034,Cereal,Pantry,Grocery,2025-05-21,2,3.9,7.8,Young Singles,26-40,Bronze,East,Riverside,Voucher,2,9.9,Small
T00100,C034,P009,Cheddar Cheese,Dairy,Fresh Food,2025-05-22,1,4.5,4.5,Budget Shopper,26-40,Gold,West,Hilltop,Card,3,10.8,Small
T00100,C034,P038,Peanut Butter,Pantry,Grocery,2025-05-22,1,3.5,3.5,Budget Shopper,26-40,Gold,West,Hilltop,Card,3,10.8,Small
T00100,C034,P039,Jam,Pantry,Grocery,2025-05-22,1,2.8,2.8,Budget Shopper,26-40,Gold,West,Hilltop,Card,3,10.8,Small
T00104,C004,P010,Greek Yogurt,Dairy,Fresh Food,2025-05-23,3,3.2,9.6,Young Singles,26-40,Bronze,North,Riverside,Card,2,12.4,Small
T00104,C004,P039,Jam,Pantry,Grocery,2025-05-23,1,2.8,2.8,Young Singles,26-40,Bronze,North,Riverside,Card,2,12.4,Small
T00094,C029,P003,Tomatoes,Produce,Fresh Food,2025-05-26,2,1.8,3.6,Premium Shopper,41-60,Silver,East,Downtown,Card,4,25.5,Large
T00094,C029,P024,Tea Bags,Beverages,Grocery,2025-05-26,4,3.6,14.4,Premium Shopper,41-60,Silver,East,Downtown,Card,4,25.5,Large
T00094,C029,P035,Sugar,Pantry,Grocery,2025-05-26,2,2.1,4.2,Premium Shopper,41-60,Silver,East,Downtown,Card,4,25.5,Large
T00094,C029,P037,Canned Beans,Pantry,Grocery,2025-05-26,3,1.1,3.3,Premium Shopper,41-60,Silver,East,Downtown,Card,4,25.5,Large
T00102,C060,P042,Frozen Vegetables,Frozen,Grocery,2025-05-27,3,2.4,7.2,Student,18-25,Silver,East,Eastpark,Card,1,7.2,Single
T00106,C040,P021,Orange Juice,Beverages,Grocery,2025-05-28,2,3.4,6.8,Premium Shopper,41-60,Not Enrolled,Central,Westgate,Card,2,7.9,Small
T00106,C040,P037,Canned Beans,Pantry,Grocery,2025-05-28,1,1.1,1.1,Premium Shopper,41-60,Not Enrolled,Central,Westgate,Card,2,7.9,Small
T00092,C026,P006,Carrots,Produce,Fresh Food,2025-05-29,1,0.85,0.85,Family,41-60,Silver,North,Westgate,Mobile,6,25.65,Large
T00092,C026,P008,Whole Milk,Dairy,Fresh Food,2025-05-29,2,2.1,4.2,Family,41-60,Silver,North,Westgate,Mobile,6,25.65,Large
T00092,C026,P024,Tea Bags,Beverages,Grocery,2025-05-29,2,3.6,7.2,Family,41-60,Silver,North,Westgate,Mobile,6,25.65,Large
T00092,C026,P032,Pasta Sauce,Pantry,Grocery,2025-05-29,1,2.7,2.7,Family,41-60,Silver,North,Westgate,Mobile,6,25.65,Large
T00092,C026,P034,Cereal,Pantry,Grocery,2025-05-29,2,3.9,7.8,Family,41-60,Silver,North,Westgate,Mobile,6,25.65,Large
T00092,C026,P045,Dish Soap,Household,Non-Food,2025-05-29,1,2.9,2.9,Family,41-60,Silver,North,Westgate,Mobile,6,25.65,Large
T00117,C007,P001,Bananas,Produce,Fresh Food,2025-06-02,3,0.59,1.77,Family,41-60,Silver,Central,Westgate,Card,4,58.97,Large
T00117,C007,P009,Cheddar Cheese,Dairy,Fresh Food,2025-06-02,2,4.5,9.0,Family,41-60,Silver,Central,Westgate,Card,4,58.97,Large
T00117,C007,P036,Olive Oil,Pantry,Grocery,2025-06-02,5,7.8,39.0,Family,41-60,Silver,Central,Westgate,Card,4,58.97,Large
T00117,C007,P041,Ice Cream,Frozen,Grocery,2025-06-02,2,4.6,9.2,Family,41-60,Silver,Central,Westgate,Card,4,58.97,Large
T00119,C054,P003,Tomatoes,Produce,Fresh Food,2025-06-02,1,1.8,1.8,Premium Shopper,41-60,Gold,North,Westgate,Mobile,4,12.7,Large
T00119,C054,P019,Bacon,Meat,Fresh Food,2025-06-02,1,5.4,5.4,Premium Shopper,41-60,Gold,North,Westgate,Mobile,4,12.7,Large
T00119,C054,P022,Sparkling Water,Beverages,Grocery,2025-06-02,1,1.1,1.1,Premium Shopper,41-60,Gold,North,Westgate,Mobile,4,12.7,Large
T00119,C054,P025,Energy Drink,Beverages,Grocery,2025-06-02,2,2.2,4.4,Premium Shopper,41-60,Gold,North,Westgate,Mobile,4,12.7,Large
T00135,C018,P013,White Bread,Bakery,Fresh Food,2025-06-02,1,1.9,1.9,Young Singles,26-40,Bronze,East,Westgate,Mobile,5,50.1,Large
T00135,C018,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-06-02,5,2.4,12.0,Young Singles,26-40,Bronze,East,Westgate,Mobile,5,50.1,Large
T00135,C018,P036,Olive Oil,Pantry,Grocery,2025-06-02,2,7.8,15.6,Young Singles,26-40,Bronze,East,Westgate,Mobile,5,50.1,Large
T00135,C018,P039,Jam,Pantry,Grocery,2025-06-02,2,2.8,5.6,Young Singles,26-40,Bronze,East,Westgate,Mobile,5,50.1,Large
T00135,C018,P043,Frozen Fries,Frozen,Grocery,2025-06-02,5,3.0,15.0,Young Singles,26-40,Bronze,East,Westgate,Mobile,5,50.1,Large
T00109,C026,P003,Tomatoes,Produce,Fresh Food,2025-06-04,3,1.8,5.4,Family,41-60,Silver,North,Hilltop,Mobile,6,42.0,Large
T00109,C026,P009,Cheddar Cheese,Dairy,Fresh Food,2025-06-04,2,4.5,9.0,Family,41-60,Silver,North,Hilltop,Mobile,6,42.0,Large
T00109,C026,P010,Greek Yogurt,Dairy,Fresh Food,2025-06-04,2,3.2,6.4,Family,41-60,Silver,North,Hilltop,Mobile,6,42.0,Large
T00109,C026,P013,White Bread,Bakery,Fresh Food,2025-06-04,4,1.9,7.6,Family,41-60,Silver,North,Hilltop,Mobile,6,42.0,Large
T00109,C026,P039,Jam,Pantry,Grocery,2025-06-04,1,2.8,2.8,Family,41-60,Silver,North,Hilltop,Mobile,6,42.0,Large
T00109,C026,P049,Toothpaste,Personal Care,Non-Food,2025-06-04,4,2.7,10.8,Family,41-60,Silver,North,Hilltop,Mobile,6,42.0,Large
T00120,C055,P011,Butter,Dairy,Fresh Food,2025-06-05,1,3.8,3.8,Student,18-25,Bronze,North,Eastpark,Cash,2,12.0,Small
T00120,C055,P047,Trash Bags,Household,Non-Food,2025-06-05,2,4.1,8.2,Student,18-25,Bronze,North,Eastpark,Cash,2,12.0,Small
T00115,C045,P008,Whole Milk,Dairy,Fresh Food,2025-06-07,2,2.1,4.2,Student,18-25,Silver,East,Westgate,Card,6,70.2,Large
T00115,C045,P018,Ground Beef,Meat,Fresh Food,2025-06-07,5,7.2,36.0,Student,18-25,Silver,East,Westgate,Card,6,70.2,Large
T00115,C045,P019,Bacon,Meat,Fresh Food,2025-06-07,4,5.4,21.6,Student,18-25,Silver,East,Westgate,Card,6,70.2,Large
T00115,C045,P020,Cola,Beverages,Grocery,2025-06-07,2,1.6,3.2,Student,18-25,Silver,East,Westgate,Card,6,70.2,Large
T00115,C045,P037,Canned Beans,Pantry,Grocery,2025-06-07,1,1.1,1.1,Student,18-25,Silver,East,Westgate,Card,6,70.2,Large
T00115,C045,P047,Trash Bags,Household,Non-Food,2025-06-07,1,4.1,4.1,Student,18-25,Silver,East,Westgate,Card,6,70.2,Large
T00108,C035,P004,Lettuce,Produce,Fresh Food,2025-06-10,2,1.4,2.8,Senior,60+,Not Enrolled,South,Downtown,Mobile,5,25.1,Large
T00108,C035,P024,Tea Bags,Beverages,Grocery,2025-06-10,1,3.6,3.6,Senior,60+,Not Enrolled,South,Downtown,Mobile,5,25.1,Large
T00108,C035,P035,Sugar,Pantry,Grocery,2025-06-10,2,2.1,4.2,Senior,60+,Not Enrolled,South,Downtown,Mobile,5,25.1,Large
T00108,C035,P037,Canned Beans,Pantry,Grocery,2025-06-10,2,1.1,2.2,Senior,60+,Not Enrolled,South,Downtown,Mobile,5,25.1,Large
T00108,C035,P047,Trash Bags,Household,Non-Food,2025-06-10,3,4.1,12.3,Senior,60+,Not Enrolled,South,Downtown,Mobile,5,25.1,Large
T00118,C042,P035,Sugar,Pantry,Grocery,2025-06-10,4,2.1,8.4,Student,18-25,Silver,East,Downtown,Mobile,3,35.1,Small
T00118,C042,P047,Trash Bags,Household,Non-Food,2025-06-10,3,4.1,12.3,Student,18-25,Silver,East,Downtown,Mobile,3,35.1,Small
T00118,C042,P048,Shampoo,Personal Care,Non-Food,2025-06-10,3,4.8,14.4,Student,18-25,Silver,East,Downtown,Mobile,3,35.1,Small
T00132,C037,P010,Greek Yogurt,Dairy,Fresh Food,2025-06-11,1,3.2,3.2,Young Singles,26-40,Not Enrolled,South,Eastpark,Mobile,2,14.2,Small
T00132,C037,P025,Energy Drink,Beverages,Grocery,2025-06-11,5,2.2,11.0,Young Singles,26-40,Not Enrolled,South,Eastpark,Mobile,2,14.2,Small
T00131,C039,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-06-15,3,2.4,7.2,Budget Shopper,26-40,Bronze,West,Downtown,Card,3,19.5,Small
T00131,C039,P035,Sugar,Pantry,Grocery,2025-06-15,2,2.1,4.2,Budget Shopper,26-40,Bronze,West,Downtown,Card,3,19.5,Small
T00131,C039,P049,Toothpaste,Personal Care,Non-Food,2025-06-15,3,2.7,8.1,Budget Shopper,26-40,Bronze,West,Downtown,Card,3,19.5,Small
T00116,C014,P007,Avocado,Produce,Fresh Food,2025-06-16,2,1.5,3.0,Senior,60+,Silver,West,Riverside,Mobile,3,21.9,Small
T00116,C014,P009,Cheddar Cheese,Dairy,Fresh Food,2025-06-16,1,4.5,4.5,Senior,60+,Silver,West,Riverside,Mobile,3,21.9,Small
T00116,C014,P018,Ground Beef,Meat,Fresh Food,2025-06-16,2,7.2,14.4,Senior,60+,Silver,West,Riverside,Mobile,3,21.9,Small
T00134,C016,P004,Lettuce,Produce,Fresh Food,2025-06-16,2,1.4,2.8,Young Singles,26-40,Bronze,Central,Riverside,Card,5,18.1,Large
T00134,C016,P020,Cola,Beverages,Grocery,2025-06-16,1,1.6,1.6,Young Singles,26-40,Bronze,Central,Riverside,Card,5,18.1,Large
T00134,C016,P027,Chocolate Bar,Snacks,Grocery,2025-06-16,1,1.3,1.3,Young Singles,26-40,Bronze,Central,Riverside,Card,5,18.1,Large
T00134,C016,P036,Olive Oil,Pantry,Grocery,2025-06-16,1,7.8,7.8,Young Singles,26-40,Bronze,Central,Riverside,Card,5,18.1,Large
T00134,C016,P041,Ice Cream,Frozen,Grocery,2025-06-16,1,4.6,4.6,Young Singles,26-40,Bronze,Central,Riverside,Card,5,18.1,Large
T00110,C054,P002,Apples,Produce,Fresh Food,2025-06-17,1,1.2,1.2,Premium Shopper,41-60,Gold,North,Eastpark,Cash,2,12.2,Small
T00110,C054,P025,Energy Drink,Beverages,Grocery,2025-06-17,5,2.2,11.0,Premium Shopper,41-60,Gold,North,Eastpark,Cash,2,12.2,Small
T00126,C029,P029,Popcorn,Snacks,Grocery,2025-06-17,3,2.0,6.0,Premium Shopper,41-60,Silver,East,Downtown,Mobile,3,19.4,Small
T00126,C029,P033,Rice,Pantry,Grocery,2025-06-17,1,4.2,4.2,Premium Shopper,41-60,Silver,East,Downtown,Mobile,3,19.4,Small
T00126,C029,P041,Ice Cream,Frozen,Grocery,2025-06-17,2,4.6,9.2,Premium Shopper,41-60,Silver,East,Downtown,Mobile,3,19.4,Small
T00129,C026,P002,Apples,Produce,Fresh Food,2025-06-18,2,1.2,2.4,Family,41-60,Silver,North,Eastpark,Card,5,20.4,Large
T00129,C026,P020,Cola,Beverages,Grocery,2025-06-18,3,1.6,4.8,Family,41-60,Silver,North,Eastpark,Card,5,20.4,Large
T00129,C026,P030,Pretzels,Snacks,Grocery,2025-06-18,1,2.3,2.3,Family,41-60,Silver,North,Eastpark,Card,5,20.4,Large
T00129,C026,P044,Paper Towels,Household,Non-Food,2025-06-18,1,5.5,5.5,Family,41-60,Silver,North,Eastpark,Card,5,20.4,Large
T00129,C026,P049,Toothpaste,Personal Care,Non-Food,2025-06-18,2,2.7,5.4,Family,41-60,Silver,North,Eastpark,Card,5,20.4,Large
T00133,C038,P023,Coffee Beans,Beverages,Grocery,2025-06-18,1,8.9,8.9,Student,18-25,Bronze,North,Riverside,Cash,3,20.1,Small
T00133,C038,P025,Energy Drink,Beverages,Grocery,2025-06-18,1,2.2,2.2,Student,18-25,Bronze,North,Riverside,Cash,3,20.1,Small
T00133,C038,P043,Frozen Fries,Frozen,Grocery,2025-06-18,3,3.0,9.0,Student,18-25,Bronze,North,Riverside,Cash,3,20.1,Small
T00112,C045,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-06-19,3,2.4,7.2,Student,18-25,Silver,East,Downtown,Card,3,20.1,Small
T00112,C045,P027,Chocolate Bar,Snacks,Grocery,2025-06-19,1,1.3,1.3,Student,18-25,Silver,East,Downtown,Card,3,20.1,Small
T00112,C045,P045,Dish Soap,Household,Non-Food,2025-06-19,4,2.9,11.6,Student,18-25,Silver,East,Downtown,Card,3,20.1,Small
T00114,C052,P020,Cola,Beverages,Grocery,2025-06-21,1,1.6,1.6,Young Singles,26-40,Not Enrolled,East,Hilltop,Cash,2,9.4,Small
T00114,C052,P036,Olive Oil,Pantry,Grocery,2025-06-21,1,7.8,7.8,Young Singles,26-40,Not Enrolled,East,Hilltop,Cash,2,9.4,Small
T00128,C047,P006,Carrots,Produce,Fresh Food,2025-06-21,1,0.85,0.85,Young Singles,26-40,Silver,East,Westgate,Card,3,8.45,Small
T00128,C047,P020,Cola,Beverages,Grocery,2025-06-21,2,1.6,3.2,Young Singles,26-40,Silver,East,Westgate,Card,3,8.45,Small
T00128,C047,P025,Energy Drink,Beverages,Grocery,2025-06-21,2,2.2,4.4,Young Singles,26-40,Silver,East,Westgate,Card,3,8.45,Small
T00123,C008,P025,Energy Drink,Beverages,Grocery,2025-06-22,2,2.2,4.4,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,3,37.2,Small
T00123,C008,P041,Ice Cream,Frozen,Grocery,2025-06-22,1,4.6,4.6,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,3,37.2,Small
T00123,C008,P046,Laundry Detergent,Household,Non-Food,2025-06-22,3,9.4,28.2,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Card,3,37.2,Small
T00130,C027,P014,Whole Wheat Bread,Bakery,Fresh Food,2025-06-22,1,2.4,2.4,Family,41-60,Silver,East,Eastpark,Mobile,1,2.4,Single
T00122,C018,P042,Frozen Vegetables,Frozen,Grocery,2025-06-25,1,2.4,2.4,Young Singles,26-40,Bronze,East,Hilltop,Card,1,2.4,Single
T00111,C058,P038,Peanut Butter,Pantry,Grocery,2025-06-26,1,3.5,3.5,Family,41-60,Not Enrolled,Central,Downtown,Cash,4,28.6,Large
T00111,C058,P039,Jam,Pantry,Grocery,2025-06-26,3,2.8,8.4,Family,41-60,Not Enrolled,Central,Downtown,Cash,4,28.6,Large
T00111,C058,P047,Trash Bags,Household,Non-Food,2025-06-26,3,4.1,12.3,Family,41-60,Not Enrolled,Central,Downtown,Cash,4,28.6,Large
T00111,C058,P050,Hand Soap,Personal Care,Non-Food,2025-06-26,2,2.2,4.4,Family,41-60,Not Enrolled,Central,Downtown,Cash,4,28.6,Large
T00121,C019,P021,Orange Juice,Beverages,Grocery,2025-06-26,1,3.4,3.4,Young Singles,26-40,Silver,North,Eastpark,Mobile,4,14.7,Large
T00121,C019,P026,Potato Chips,Snacks,Grocery,2025-06-26,1,2.5,2.5,Young Singles,26-40,Silver,North,Eastpark,Mobile,4,14.7,Large
T00121,C019,P033,Rice,Pantry,Grocery,2025-06-26,1,4.2,4.2,Young Singles,26-40,Silver,North,Eastpark,Mobile,4,14.7,Large
T00121,C019,P041,Ice Cream,Frozen,Grocery,2025-06-26,1,4.6,4.6,Young Singles,26-40,Silver,North,Eastpark,Mobile,4,14.7,Large
T00127,C020,P023,Coffee Beans,Beverages,Grocery,2025-06-26,2,8.9,17.8,Budget Shopper,26-40,Not Enrolled,East,Downtown,Card,4,38.9,Large
T00127,C020,P028,Cookies,Snacks,Grocery,2025-06-26,1,2.9,2.9,Budget Shopper,26-40,Not Enrolled,East,Downtown,Card,4,38.9,Large
T00127,C020,P038,Peanut Butter,Pantry,Grocery,2025-06-26,2,3.5,7.0,Budget Shopper,26-40,Not Enrolled,East,Downtown,Card,4,38.9,Large
T00127,C020,P039,Jam,Pantry,Grocery,2025-06-26,4,2.8,11.2,Budget Shopper,26-40,Not Enrolled,East,Downtown,Card,4,38.9,Large
T00125,C051,P008,Whole Milk,Dairy,Fresh Food,2025-06-28,1,2.1,2.1,Young Singles,26-40,Bronze,West,Downtown,Cash,3,6.4,Small
T00125,C051,P020,Cola,Beverages,Grocery,2025-06-28,2,1.6,3.2,Young Singles,26-40,Bronze,West,Downtown,Cash,3,6.4,Small
T00125,C051,P037,Canned Beans,Pantry,Grocery,2025-06-28,1,1.1,1.1,Young Singles,26-40,Bronze,West,Downtown,Cash,3,6.4,Small
T00140,C034,P001,Bananas,Produce,Fresh Food,2025-07-02,2,0.59,1.18,Budget Shopper,26-40,Gold,West,Downtown,Mobile,5,22.28,Large
T00140,C034,P004,Lettuce,Produce,Fresh Food,2025-07-02,2,1.4,2.8,Budget Shopper,26-40,Gold,West,Downtown,Mobile,5,22.28,Large
T00140,C034,P009,Cheddar Cheese,Dairy,Fresh Food,2025-07-02,2,4.5,9.0,Budget Shopper,26-40,Gold,West,Downtown,Mobile,5,22.28,Large
T00140,C034,P027,Chocolate Bar,Snacks,Grocery,2025-07-02,3,1.3,3.9,Budget Shopper,26-40,Gold,West,Downtown,Mobile,5,22.28,Large
T00140,C034,P049,Toothpaste,Personal Care,Non-Food,2025-07-02,2,2.7,5.4,Budget Shopper,26-40,Gold,West,Downtown,Mobile,5,22.28,Large
T00148,C007,P002,Apples,Produce,Fresh Food,2025-07-02,2,1.2,2.4,Family,41-60,Silver,Central,Westgate,Card,4,19.4,Large
T00148,C007,P021,Orange Juice,Beverages,Grocery,2025-07-02,2,3.4,6.8,Family,41-60,Silver,Central,Westgate,Card,4,19.4,Large
T00148,C007,P026,Potato Chips,Snacks,Grocery,2025-07-02,2,2.5,5.0,Family,41-60,Silver,Central,Westgate,Card,4,19.4,Large
T00148,C007,P040,Frozen Pizza,Frozen,Grocery,2025-07-02,1,5.2,5.2,Family,41-60,Silver,Central,Westgate,Card,4,19.4,Large
T00151,C009,P002,Apples,Produce,Fresh Food,2025-07-04,2,1.2,2.4,Senior,60+,Silver,North,Downtown,Card,3,8.2,Small
T00151,C009,P007,Avocado,Produce,Fresh Food,2025-07-04,3,1.5,4.5,Senior,60+,Silver,North,Downtown,Card,3,8.2,Small
T00151,C009,P027,Chocolate Bar,Snacks,Grocery,2025-07-04,1,1.3,1.3,Senior,60+,Silver,North,Downtown,Card,3,8.2,Small
T00153,C030,P020,Cola,Beverages,Grocery,2025-07-07,3,1.6,4.8,Family,41-60,Bronze,West,Downtown,Card,3,19.8,Small
T00153,C030,P040,Frozen Pizza,Frozen,Grocery,2025-07-07,2,5.2,10.4,Family,41-60,Bronze,West,Downtown,Card,3,19.8,Small
T00153,C030,P041,Ice Cream,Frozen,Grocery,2025-07-07,1,4.6,4.6,Family,41-60,Bronze,West,Downtown,Card,3,19.8,Small
T00136,C045,P021,Orange Juice,Beverages,Grocery,2025-07-08,2,3.4,6.8,Student,18-25,Silver,East,Eastpark,Mobile,2,9.0,Small
T00136,C045,P050,Hand Soap,Personal Care,Non-Food,2025-07-08,1,2.2,2.2,Student,18-25,Silver,East,Eastpark,Mobile,2,9.0,Small
T00155,C021,P011,Butter,Dairy,Fresh Food,2025-07-08,4,3.8,15.2,Family,41-60,Bronze,South,Westgate,Card,4,22.3,Large
T00155,C021,P013,White Bread,Bakery,Fresh Food,2025-07-08,2,1.9,3.8,Family,41-60,Bronze,South,Westgate,Card,4,22.3,Large
T00155,C021,P022,Sparkling Water,Beverages,Grocery,2025-07-08,1,1.1,1.1,Family,41-60,Bronze,South,Westgate,Card,4,22.3,Large
T00155,C021,P037,Canned Beans,Pantry,Grocery,2025-07-08,2,1.1,2.2,Family,41-60,Bronze,South,Westgate,Card,4,22.3,Large
T00154,C021,P026,Potato Chips,Snacks,Grocery,2025-07-10,1,2.5,2.5,Family,41-60,Bronze,South,Eastpark,Voucher,2,11.7,Small
T00154,C021,P041,Ice Cream,Frozen,Grocery,2025-07-10,2,4.6,9.2,Family,41-60,Bronze,South,Eastpark,Voucher,2,11.7,Small
T00164,C008,P009,Cheddar Cheese,Dairy,Fresh Food,2025-07-10,2,4.5,9.0,Budget Shopper,26-40,Not Enrolled,Central,Riverside,Card,3,14.0,Small
T00164,C008,P037,Canned Beans,Pantry,Grocery,2025-07-10,2,1.1,2.2,Budget Shopper,26-40,Not Enrolled,Central,Riverside,Card,3,14.0,Small
T00164,C008,P039,Jam,Pantry,Grocery,2025-07-10,1,2.8,2.8,Budget Shopper,26-40,Not Enrolled,Central,Riverside,Card,3,14.0,Small
T00161,C036,P012,Eggs,Dairy,Fresh Food,2025-07-11,2,2.6,5.2,Premium Shopper,41-60,Bronze,North,Westgate,Voucher,3,17.4,Small
T00161,C036,P041,Ice Cream,Frozen,Grocery,2025-07-11,2,4.6,9.2,Premium Shopper,41-60,Bronze,North,Westgate,Voucher,3,17.4,Small
T00161,C036,P043,Frozen Fries,Frozen,Grocery,2025-07-11,1,3.0,3.0,Premium Shopper,41-60,Bronze,North,Westgate,Voucher,3,17.4,Small
T00137,C033,P020,Cola,Beverages,Grocery,2025-07-12,1,1.6,1.6,Premium Shopper,41-60,Not Enrolled,Central,Westgate,Cash,4,23.7,Large
T00137,C033,P021,Orange Juice,Beverages,Grocery,2025-07-12,3,3.4,10.2,Premium Shopper,41-60,Not Enrolled,Central,Westgate,Cash,4,23.7,Large
T00137,C033,P041,Ice Cream,Frozen,Grocery,2025-07-12,2,4.6,9.2,Premium Shopper,41-60,Not Enrolled,Central,Westgate,Cash,4,23.7,Large
T00137,C033,P049,Toothpaste,Personal Care,Non-Food,2025-07-12,1,2.7,2.7,Premium Shopper,41-60,Not Enrolled,Central,Westgate,Cash,4,23.7,Large
T00143,C030,P020,Cola,Beverages,Grocery,2025-07-13,1,1.6,1.6,Family,41-60,Bronze,West,Eastpark,Card,2,6.0,Small
T00143,C030,P025,Energy Drink,Beverages,Grocery,2025-07-13,2,2.2,4.4,Family,41-60,Bronze,West,Eastpark,Card,2,6.0,Small
T00144,C025,P011,Butter,Dairy,Fresh Food,2025-07-13,1,3.8,3.8,Budget Shopper,26-40,Not Enrolled,Central,Westgate,Cash,1,3.8,Single
T00149,C006,P018,Ground Beef,Meat,Fresh Food,2025-07-13,1,7.2,7.2,Premium Shopper,41-60,Bronze,Central,Eastpark,Card,1,7.2,Single
T00159,C030,P006,Carrots,Produce,Fresh Food,2025-07-13,1,0.85,0.85,Family,41-60,Bronze,West,Eastpark,Mobile,6,16.75,Large
T00159,C030,P020,Cola,Beverages,Grocery,2025-07-13,1,1.6,1.6,Family,41-60,Bronze,West,Eastpark,Mobile,6,16.75,Large
T00159,C030,P027,Chocolate Bar,Snacks,Grocery,2025-07-13,1,1.3,1.3,Family,41-60,Bronze,West,Eastpark,Mobile,6,16.75,Large
T00159,C030,P031,Pasta,Pantry,Grocery,2025-07-13,2,1.5,3.0,Family,41-60,Bronze,West,Eastpark,Mobile,6,16.75,Large
T00159,C030,P032,Pasta Sauce,Pantry,Grocery,2025-07-13,2,2.7,5.4,Family,41-60,Bronze,West,Eastpark,Mobile,6,16.75,Large
T00159,C030,P041,Ice Cream,Frozen,Grocery,2025-07-13,1,4.6,4.6,Family,41-60,Bronze,West,Eastpark,Mobile,6,16.75,Large
T00152,C025,P008,Whole Milk,Dairy,Fresh Food,2025-07-14,2,2.1,4.2,Budget Shopper,26-40,Not Enrolled,Central,Downtown,Mobile,6,21.6,Large
T00152,C025,P011,Butter,Dairy,Fresh Food,2025-07-14,1,3.8,3.8,Budget Shopper,26-40,Not Enrolled,Central,Downtown,Mobile,6,21.6,Large
T00152,C025,P016,Croissant,Bakery,Fresh Food,2025-07-14,1,3.1,3.1,Budget Shopper,26-40,Not Enrolled,Central,Downtown,Mobile,6,21.6,Large
T00152,C025,P025,Energy Drink,Beverages,Grocery,2025-07-14,2,2.2,4.4,Budget Shopper,26-40,Not Enrolled,Central,Downtown,Mobile,6,21.6,Large
T00152,C025,P034,Cereal,Pantry,Grocery,2025-07-14,1,3.9,3.9,Budget Shopper,26-40,Not Enrolled,Central,Downtown,Mobile,6,21.6,Large
T00152,C025,P037,Canned Beans,Pantry,Grocery,2025-07-14,2,1.1,2.2,Budget Shopper,26-40,Not Enrolled,Central,Downtown,Mobile,6,21.6,Large
T00141,C002,P047,Trash Bags,Household,Non-Food,2025-07-16,1,4.1,4.1,Family,41-60,Not Enrolled,North,Downtown,Cash,1,4.1,Single
T00157,C026,P003,Tomatoes,Produce,Fresh Food,2025-07-19,2,1.8,3.6,Family,41-60,Silver,North,Eastpark,Cash,4,14.0,Large
T00157,C026,P020,Cola,Beverages,Grocery,2025-07-19,1,1.6,1.6,Family,41-60,Silver,North,Eastpark,Cash,4,14.0,Large
T00157,C026,P035,Sugar,Pantry,Grocery,2025-07-19,2,2.1,4.2,Family,41-60,Silver,North,Eastpark,Cash,4,14.0,Large
T00157,C026,P041,Ice Cream,Frozen,Grocery,2025-07-19,1,4.6,4.6,Family,41-60,Silver,North,Eastpark,Cash,4,14.0,Large
T00163,C026,P012,Eggs,Dairy,Fresh Food,2025-07-20,1,2.6,2.6,Family,41-60,Silver,North,Eastpark,Card,3,18.0,Small
T00163,C026,P025,Energy Drink,Beverages,Grocery,2025-07-20,2,2.2,4.4,Family,41-60,Silver,North,Eastpark,Card,3,18.0,Small
T00163,C026,P044,Paper Towels,Household,Non-Food,2025-07-20,2,5.5,11.0,Family,41-60,Silver,North,Eastpark,Card,3,18.0,Small
T00145,C051,P034,Cereal,Pantry,Grocery,2025-07-21,1,3.9,3.9,Young Singles,26-40,Bronze,West,Hilltop,Cash,1,3.9,Single
T00150,C010,P020,Cola,Beverages,Grocery,2025-07-21,1,1.6,1.6,Family,41-60,Silver,East,Westgate,Card,1,1.6,Single
T00158,C040,P020,Cola,Beverages,Grocery,2025-07-21,1,1.6,1.6,Premium Shopper,41-60,Not Enrolled,Central,Downtown,Cash,4,15.7,Large
T00158,C040,P022,Sparkling Water,Beverages,Grocery,2025-07-21,2,1.1,2.2,Premium Shopper,41-60,Not Enrolled,Central,Downtown,Cash,4,15.7,Large
T00158,C040,P041,Ice Cream,Frozen,Grocery,2025-07-21,2,4.6,9.2,Premium Shopper,41-60,Not Enrolled,Central,Downtown,Cash,4,15.7,Large
T00158,C040,P049,Toothpaste,Personal Care,Non-Food,2025-07-21,1,2.7,2.7,Premium Shopper,41-60,Not Enrolled,Central,Downtown,Cash,4,15.7,Large
T00147,C003,P020,Cola,Beverages,Grocery,2025-07-22,2,1.6,3.2,Student,18-25,Silver,Central,Riverside,Voucher,6,53.4,Large
T00147,C003,P025,Energy Drink,Beverages,Grocery,2025-07-22,4,2.2,8.8,Student,18-25,Silver,Central,Riverside,Voucher,6,53.4,Large
T00147,C003,P026,Potato Chips,Snacks,Grocery,2025-07-22,3,2.5,7.5,Student,18-25,Silver,Central,Riverside,Voucher,6,53.4,Large
